,ids,texts,user_ids,user_screen_name,sources,retweeteds,retweet_counts,is_quote_statuses,in_reply_to_user_ids,in_reply_to_screen_names,favoriteds,favorite_counts,user_mentionses,created_ats
0,1370250256760283137,"@winantisri11 @_dwi21_ @Corona_KafirNw Wahh pancen sabar sampean, tapi @kaesangp ora kayane 😄",710674309,abdunnaja,Twitter for Android,False,0,False,1.3546641646444257e+18,winantisri11,False,0,"[{'screen_name': 'winantisri11', 'name': '@winantisri1', 'id': 1354664164644425728, 'id_str': '1354664164644425728', 'indices': [0, 13]}, {'screen_name': '_dwi21_', 'name': '🤜💥RADICALISM💥🤛🔰BRØKÊÑ WÏÑG🔰', 'id': 1246765161433595904, 'id_str': '1246765161433595904', 'indices': [14, 22]}, {'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [23, 38]}, {'screen_name': 'kaesangp', 'name': 'Kaesang Pangarep', 'id': 131476314, 'id_str': '131476314', 'indices': [71, 80]}]",2021-03-12 05:48:13
1,1370250126699159552,"Alhamdulillah sudah vaksin Covid-19 ke 2, semoga sehat selalu. Aamiin..💪💪💪😇😇😇 #vaksincovid19aman… https://t.co/03O85Luu0z",241765303,habib_ramaDIA,Instagram,False,0,False,,,False,0,[],2021-03-12 05:47:42
2,1370250071883747331,"RT @KemenkesRI: Untuk mendukung seniman &amp; budayawan kembali berkarya di tengah pandemi, Pemerintah menggelar vaksinasi perdana di Padepokan…",1855857877,manganegara,Twitter Web App,False,12,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:47:29
3,1370250057111330817,"RT @KemenkesRI: Pada tahap kedua ini, Pemda Provinsi Bengkulu menargetkan vaksinasi bagi kelompok Lansia dan kelompok petugas publik sebany…",1855857877,manganegara,Twitter Web App,False,6,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:47:26
4,1370249773979115523,@Corona_KafirNw @EmmanuelMacron Are you.l sure ???? I dont think so ... but who knows ??? Hahhaha 🤷‍♀️🤷‍♀️🤷‍♀️,3104611357,NikenSH19_,Twitter for iPhone,False,0,False,1.3115739791030764e+18,Corona_KafirNw,False,0,"[{'screen_name': 'Corona_KafirNw', 'name': 'Sora TaranBala✝️🇮🇩✝️', 'id': 1311573979103076352, 'id_str': '1311573979103076352', 'indices': [0, 15]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [16, 31]}]",2021-03-12 05:46:18
5,1370249770824966147,"RT @mapaybandungcom: 47 Positif Corona Klaster Klub Senam di Tasik, Wagub Jabar: Teledor Abaikan Prokes https://t.co/8bCGMK14mO",150589950,PRFMnews,TweetDeck,False,1,False,,,False,0,"[{'screen_name': 'mapaybandungcom', 'name': 'mapaybandungcom', 'id': 1341772746259222528, 'id_str': '1341772746259222528', 'indices': [3, 19]}]",2021-03-12 05:46:18
6,1370249758535655424,RT @republikaonline: Mayoritas kecemasan karena takut tertular Covid-19 dan kehilangan pekerjaan. https://t.co/suOS3AK6yP,358807767,aihaibaraq,Twitter for Android,False,9,False,,,False,0,"[{'screen_name': 'republikaonline', 'name': 'Republika.co.id', 'id': 22126902, 'id_str': '22126902', 'indices': [3, 19]}]",2021-03-12 05:46:15
7,1370249737631272961,"Halo #sobatlldikti3

Jumat, 12 Februari telah dilaksanakan Vaksinasi Covid-19 untuk Pegawai dan Dosen di lingkungan… https://t.co/zR4Fx5YCTZ",1082480504983543808,lldikti3,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:46:10
8,1370249562565189633,"Hallo Kawan JM

Patuhi protokol kesehatan untuk memutus penyebaran Covid-19, buat Kawan JM yang beraktivitas dimana… https://t.co/FEX2vY5mhH",540625251,PTJASAMARGA,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 05:45:28
9,1370249541627252738,RT @qronoz: Presiden Jokowi menyinggung soal digitalisasi yang kini mau tidak mau semua institusi harus melakukannya. https://t.co/juBpPjdY…,234346334,asrilaktosa,Twitter for iPhone,False,2,False,,,False,0,"[{'screen_name': 'qronoz', 'name': 'Daniel Giovanni Latumahina', 'id': 17666340, 'id_str': '17666340', 'indices': [3, 10]}]",2021-03-12 05:45:23
10,1370249411817734146,"RT @KemenkesRI: Untuk mendukung seniman &amp; budayawan kembali berkarya di tengah pandemi, Pemerintah menggelar vaksinasi perdana di Padepokan…",1685877156,RYSAindriani,Twitter Web App,False,12,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:44:52
11,1370249401990488066,"RT @KemenkesRI: Pada tahap kedua ini, Pemda Provinsi Bengkulu menargetkan vaksinasi bagi kelompok Lansia dan kelompok petugas publik sebany…",1685877156,RYSAindriani,Twitter Web App,False,6,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:44:50
12,1370249106392711168,"RT @JatengOpini: Libur Isra Miraj dan Nyepi pada 11-14 Maret 2021, pemerintah pusat larang ASN dan masyarakat bepergian ke luar kota untuk…",1325050253066694658,Kmucici5,Twitter for Android,False,40,False,,,False,0,"[{'screen_name': 'JatengOpini', 'name': 'Jateng Opini', 'id': 1255722169, 'id_str': '1255722169', 'indices': [3, 15]}]",2021-03-12 05:43:39
13,1370249089955209218,Peresmian Kampung Tangguh Untuk Bantu Hentikan Penyebaran Covid-19 https://t.co/ALAYie9k7F https://t.co/5cHgLsi0OI,2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:43:35
14,1370249089422553091,"Satgas Penanggulangan Covid-19 Telukjambe Timur, terus berupaya dalam pengendalian dan pencegahan serta memutus mat… https://t.co/zKnqGfOsCA",1182939848291708929,SyaripH78320748,Twitter for Android,False,0,False,,,False,1,[],2021-03-12 05:43:35
15,1370248809528225794,"RT @NcieLiu: @starleery Iya kak lia huhuu
Aku sedih bgt karena corona, beberapa ritual yg harusnya dilakuin jd gak terlaksana, apalagi teme…",78501342,starleery,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'NcieLiu', 'name': '슈가~', 'id': 136613501, 'id_str': '136613501', 'indices': [3, 11]}, {'screen_name': 'starleery', 'name': 'S T A R L E E R Y', 'id': 78501342, 'id_str': '78501342', 'indices': [13, 23]}]",2021-03-12 05:42:28
16,1370248774182858753,"RT @KemenkesRI: Untuk mendukung seniman &amp; budayawan kembali berkarya di tengah pandemi, Pemerintah menggelar vaksinasi perdana di Padepokan…",1036568367597928450,anthemnational1,Twitter Web App,False,12,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:42:20
17,1370248759792214017,"RT @KemenkesRI: Pada tahap kedua ini, Pemda Provinsi Bengkulu menargetkan vaksinasi bagi kelompok Lansia dan kelompok petugas publik sebany…",1036568367597928450,anthemnational1,Twitter Web App,False,6,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:42:16
18,1370248728062291969,Home visit pasien covid 19 RT 10/11 Kel kramatjati https://t.co/xWpNvJMrDt,716697441743933440,6569O2,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:42:09
19,1370248575117008898,"RT @JatengOpini: Libur Isra Miraj dan Nyepi pada 11-14 Maret 2021, pemerintah pusat larang ASN dan masyarakat bepergian ke luar kota untuk…",1324934875741188097,Kpokmu0,Twitter for Android,False,40,False,,,False,0,"[{'screen_name': 'JatengOpini', 'name': 'Jateng Opini', 'id': 1255722169, 'id_str': '1255722169', 'indices': [3, 15]}]",2021-03-12 05:41:32
20,1370248506837934081,Hmm corona varian nyar N439K. Tekan malang a iki wkw,1103193620,M_irfan90,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:41:16
21,1370248460591529986,https://t.co/kUNTSWfUcN,1320584851154583553,KodimRembang,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:41:05
22,1370248448725843971,https://t.co/QL4vgs356p link 'Hogwash': Trump voter reacts after no Republicans vote for Covid-19 relief… https://t.co/kklrX7yjHB,1052451663192223744,RiniKaraoke,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:41:02
23,1370248426521169926,Home visit pasien covid 19 RT 11/11 Kel kramatjati https://t.co/LnwoM0LoTI,716697441743933440,6569O2,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:40:57
24,1370248396154437632,dan warga masyarakat yang pernah kontak dengan pasien positif Covid 19 di Desa Karangtalun Lor Kec. Purwojati Kab.… https://t.co/N9wh1KSPDR,1267968567640592385,purwojat1,Twitter for Android,False,0,False,1.2679685676405924e+18,purwojat1,False,0,[],2021-03-12 05:40:50
25,1370248235210600450,"47 Positif Corona Klaster Klub Senam di Tasik, Wagub Jabar: Teledor Abaikan Prokes https://t.co/8bCGMK14mO",1341772746259222528,mapaybandungcom,Twitter Web App,False,1,False,,,False,0,[],2021-03-12 05:40:11
26,1370248090813231106,"RT @KemenkesRI: Untuk mendukung seniman &amp; budayawan kembali berkarya di tengah pandemi, Pemerintah menggelar vaksinasi perdana di Padepokan…",1035884684582899712,geonations,Twitter Web App,False,12,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:39:37
27,1370248080499515400,"RT @KemenkesRI: Pada tahap kedua ini, Pemda Provinsi Bengkulu menargetkan vaksinasi bagi kelompok Lansia dan kelompok petugas publik sebany…",1035884684582899712,geonations,Twitter Web App,False,6,False,,,False,0,"[{'screen_name': 'KemenkesRI', 'name': 'Kemenkes RI', 'id': 161236190, 'id_str': '161236190', 'indices': [3, 14]}]",2021-03-12 05:39:35
28,1370248060463280130,Home visit pasien covid 19 RT 8/11 kramatjati https://t.co/8RiCztIASJ,716697441743933440,6569O2,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:39:30
29,1370247916401651713,"Tingkatkan Sinergitas, Kapolres Sambut Kunjungan Silaturahmi PMII Majalengka

MAJALENGKA | BBCOM | Di tengah Pandem… https://t.co/kXSjVaB6Hc",4303560321,BandungBerita,Blog2Social APP,False,0,False,,,False,0,[],2021-03-12 05:38:55
30,1370247825280225283,@tempodotco Helm dipakai biar ngak kena corona,954527329,DadungKawuk,Twitter for Android,False,0,False,18129942.0,tempodotco,False,0,"[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': 18129942, 'id_str': '18129942', 'indices': [0, 11]}]",2021-03-12 05:38:34
31,1370247796591185922,"Haruskah tiap Sholat Jum'at gue nempel kertas di punggung dgn tulisan; SAYA MUNGKIN POSITIF COVID-19.
Seru kali ya,… https://t.co/L8cwxE0Y23",239292288,haidarkan,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:38:27
32,1370247758641176577,@ngalamfess virus opo? corona?,1281065123184951297,orangnyakeluaar,Twitter for Android,False,0,False,1.1594003584828334e+18,ngalamfess,False,0,"[{'screen_name': 'ngalamfess', 'name': 'NGALAMFESS | rules? link di bio!', 'id': 1159400358482833408, 'id_str': '1159400358482833408', 'indices': [0, 11]}]",2021-03-12 05:38:18
33,1370247683022065664,Kemkes: Penyuntikan Vaksin Covid-19 Capai 300.000  Per Hari https://t.co/EHCabReGb3 https://t.co/9k78xh73W9,238091066,InvestorID,Investor Daily,False,0,False,,,False,0,[],2021-03-12 05:38:00
34,1370247670397345795,"@arezuwhist HHHHHHHHH JAUH 😨
Masalahnya corona gatau nih kapan selesai, gak jelas",300823750,voicexist,Twitter for Android,False,0,False,7.222476922906419e+17,arezuwhist,False,0,"[{'screen_name': 'arezuwhist', 'name': 'Shinta🍀', 'id': 722247692290641920, 'id_str': '722247692290641920', 'indices': [0, 11]}]",2021-03-12 05:37:57
35,1370247509025513474,"RT @kempanrb: Pegawai Kementerian PANRB telah mendapatkan vaksin Covid-19 tahap pertama. Untuk mengetahui proses pelaksanaannya, yuk lihat…",1341315154374393857,HermanDimas7,Twitter for Android,False,4,False,,,False,0,"[{'screen_name': 'kempanrb', 'name': 'Kementerian PANRB', 'id': 1240689786, 'id_str': '1240689786', 'indices': [3, 12]}]",2021-03-12 05:37:18
36,1370247324950175750,"Abaikan Prokes, Satgas COVID 19 Bubarkan Kontes Burung di Jatim - iNews Pagi 12/03 https://t.co/Tl8I9Dmq1j https://t.co/wEZr742tRg",2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:36:34
37,1370246973299695618,@Anyaselalubenar pernah banget saking degdegannya ditelp udah sampe tapi ga diangkatRolling on the floor laughingRo… https://t.co/abUm5iJoxH,1370246130403999746,FadelaMarisa,Twitter Web App,False,0,False,1.0845570861622108e+18,Anyaselalubenar,False,0,"[{'screen_name': 'Anyaselalubenar', 'name': 'Anya Geraldine', 'id': 1084557086162210816, 'id_str': '1084557086162210816', 'indices': [0, 16]}]",2021-03-12 05:35:11
38,1370246737248456704,"Menurutnya, kondisi pandemi Covid-19 masiMenurutnyah mempengaruhi program bernuansa Islami yang digelar tiap tahun itu di Kabupaten Bekasi.",1152193230206726144,diskomkabbekasi,Twitter for Android,False,0,False,1.1521932302067261e+18,diskomkabbekasi,False,0,[],2021-03-12 05:34:14
39,1370246555073048581,"COVID-19 vaccine rollout suspended in European countries after blood clots, deaths | News | Lifesitenews https://t.co/rpuif7VvKW",80505163,Aurorabela,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 05:33:31
40,1370246451435958272,Vaksin Covid-19 AstraZeneca Dilaporkan Tidak Timbulkan Pembekuan Darah https://t.co/KLjO39cVQl,118646322,Bisniscom,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:33:06
41,1370246437145997313,Ratusan Pelaku Pariwisata di Sumedang Jalani Vaksinasi Covid-19 https://t.co/J0f2HkSNR8 https://t.co/nUVITF03cv,949685619210399745,KoranSumedang,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:33:03
42,1370246292371169282,"RT @JSCLab: Saat ini vaksin Covid-19 sudah ada di depan mata. Bagi kita yang memenuhi syarat untuk vaksinasi, jangan sia-siakan kesempatan…",488191795,riniagustina11,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'JSCLab', 'name': 'Jakarta Smart City', 'id': 3105912422, 'id_str': '3105912422', 'indices': [3, 10]}]",2021-03-12 05:32:28
43,1370246058660356096,"Saat ini vaksin Covid-19 sudah ada di depan mata. Bagi kita yang memenuhi syarat untuk vaksinasi, jangan sia-siakan… https://t.co/ehTlcy6baj",3105912422,JSCLab,Twitter Web App,False,1,False,,,False,0,[],2021-03-12 05:31:32
44,1370246011055050757,RT @qronoz: Presiden Jokowi menyinggung soal digitalisasi yang kini mau tidak mau semua institusi harus melakukannya. https://t.co/juBpPjdY…,474647917,larkspuretruby,Twitter for iPhone,False,2,False,,,False,0,"[{'screen_name': 'qronoz', 'name': 'Daniel Giovanni Latumahina', 'id': 17666340, 'id_str': '17666340', 'indices': [3, 10]}]",2021-03-12 05:31:21
45,1370245996261744647,"RT @RadioMuh: Muhammadiyah memandang vaksin Covid-19 sebagai sebuah ikhtiar dalam mengatasi pandemi

Gimana tanggapan SobatMu tentang vaksi…",1351621330722979840,666Marbot,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'RadioMuh', 'name': 'Radio Muhammadiyah', 'id': 2437750304, 'id_str': '2437750304', 'indices': [3, 12]}]",2021-03-12 05:31:18
46,1370245851617009673,"RT @AlbertSolo2: Angka inflasi di Indonesia pada Februari kemarin, kembali negatif.apalagi saat ini Indonesia masih belum aman dari Covid-1…",980097559736721408,AlbertSolo2,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'AlbertSolo2', 'name': 'Albert Solo', 'id': 980097559736721408, 'id_str': '980097559736721408', 'indices': [3, 15]}]",2021-03-12 05:30:43
47,1370245827269029890,"Angka inflasi di Indonesia pada Februari kemarin, kembali negatif.apalagi saat ini Indonesia masih belum aman dari… https://t.co/uJATooBZks",980097559736721408,AlbertSolo2,Twitter for Android,False,1,False,,,False,1,[],2021-03-12 05:30:37
48,1370245529825910784,"RT @China2ASEAN: #COVID19 vaccines cooperation is the highlight of anti-pandemic cooperation btw #China and #ASEAN. Today, I published an a…",1334061338943950848,RashidM38249785,Twitter for Android,False,3,False,,,False,0,"[{'screen_name': 'China2ASEAN', 'name': 'Ambassador Deng Xijun', 'id': 1219214266521096193, 'id_str': '1219214266521096193', 'indices': [3, 15]}]",2021-03-12 05:29:26
49,1370245450662506503,Presiden Jokowi menyinggung soal digitalisasi yang kini mau tidak mau semua institusi harus melakukannya.… https://t.co/IUT3pj7aB9,17666340,qronoz,Twitter for iPhone,False,2,False,,,False,1,[],2021-03-12 05:29:08
50,1370245433180655619,RT @detikcom: Menurut satgas COVID-19 Indonesia ada beberapa faktor yang bisa meningkatkan risiko kematian karena COVID-19. Ini faktornya:…,2748535542,ryolandafit,Twitter for Android,False,2,False,,,False,0,"[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': 69183155, 'id_str': '69183155', 'indices': [3, 12]}]",2021-03-12 05:29:03
51,1370245203412406273,"Warga deket rumah saya pada engga dtg pas ada vaksinasi covid-19 -_-""",117093556,agustin_wardani,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:28:09
52,1370245191970430978,"HERO Gigit Jari, Rugi Rp1,9 Triliun akibat Covid-19 #LengkapCepatBeritanya #Keuangan #Ekonomi #InfoSaham… https://t.co/4tPMf5Ou0q",47274731,okezonenews,OkezoneMobile,False,0,False,,,False,0,[],2021-03-12 05:28:06
53,1370245191957843972,Atlet Indonesia Jalani Vaksinasi Covid-19 Tahap Kedua #LengkapCepatBeritanya #Olahraga #Sport  . https://t.co/uWCJ75jq1c,47274731,okezonenews,OkezoneMobile,False,0,False,,,False,0,[],2021-03-12 05:28:06
54,1370245186601709571,"RT @AlbertSolo2: Badan pusat statistik RI memprediksi Indonesia akan keluar dari krisis ini,pada 2024 atau 2026 mendatang.saat ini pertumbu…",980097559736721408,AlbertSolo2,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'AlbertSolo2', 'name': 'Albert Solo', 'id': 980097559736721408, 'id_str': '980097559736721408', 'indices': [3, 15]}]",2021-03-12 05:28:05
55,1370245167735656453,Satgas Penanggulangan Covid-19 Telukjambe Timur secara mobile melaksanakan operasi Yustisi ke pertokoan di Jl. Raya… https://t.co/by7O9IrscU,1182939848291708929,SyaripH78320748,Twitter for Android,False,0,False,,,False,1,[],2021-03-12 05:28:00
56,1370245125478047745,"Badan pusat statistik RI memprediksi Indonesia akan keluar dari krisis ini,pada 2024 atau 2026 mendatang.saat ini p… https://t.co/9ANGdpFkfu",980097559736721408,AlbertSolo2,Twitter for Android,False,1,False,,,False,3,[],2021-03-12 05:27:50
57,1370244985648340993,"@starleery Iya kak lia huhuu
Aku sedih bgt karena corona, beberapa ritual yg harusnya dilakuin jd gak terlaksana, a… https://t.co/Mic2TkVvpM",136613501,NcieLiu,Twitter for Android,False,1,False,78501342.0,starleery,False,0,"[{'screen_name': 'starleery', 'name': 'S T A R L E E R Y', 'id': 78501342, 'id_str': '78501342', 'indices': [0, 10]}]",2021-03-12 05:27:17
58,1370244642168442887,"RT @jokowi: Vaksin Covid-19 ini telah melalui perjalanan panjang untuk sampai ke kita. Sudah melewati tahapan penelitian, pengujian, juga p…",1234186978221912064,jaya_riwa,Twitter for Android,False,845,False,,,False,0,"[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': 366987179, 'id_str': '366987179', 'indices': [3, 10]}]",2021-03-12 05:25:55
59,1370244423552958467,Rabu 10/3. Jajaran Bawaslu Jepara mengikuti program Vaksinasi Covid-19 Tahap 1 di Puskesmas Jepara. Vaksinasi diiku… https://t.co/xgc5jfSyx1,1048102191670521856,BawasluJepara,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:25:03
60,1370244304581455872,Gus Nabil: PPKM Pengaruh Turunkan COVID-19 https://t.co/8ikxF1re3o https://t.co/Uy7DOMO2AS,2251383210,AhmadNorMaulana,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:24:34
61,1370244022040621056,"RT @NcieLiu: Kalau gak ada corona, harusnya besok itu acaranya ngarak #OgohOgoh , rame lhoo..
Kalo gak salah, ini tuh ritual untuk menyerap…",78501342,starleery,Twitter for Android,False,1,False,,,False,0,"[{'screen_name': 'NcieLiu', 'name': '슈가~', 'id': 136613501, 'id_str': '136613501', 'indices': [3, 11]}]",2021-03-12 05:23:27
62,1370243892021358593,JURU-JURU DA'WAH yg da'wah mereka katanya MANUSIA BISA MENGUBAH NASIB dan TAKDIR-nya = telah mendidik ummat untuk j… https://t.co/pNt6RSGMH6,1384508342,NgimroniHisyam,Twitter Web App,False,0,False,,,False,0,[],2021-03-12 05:22:56
63,1370243541608263684,Gus Nabil: PPKM Pengaruh Turunkan COVID-19 https://t.co/1coSNEY5CH,41730943,VIVAcoid,dlvr.it,False,0,False,,,False,0,[],2021-03-12 05:21:32
64,1370243534029271047,"Vaksinasi COVID-19 tahap kedua untuk atlet dilakukan di RS Olahraga Nasional, Cibubur, Jaktim, Jumat (12/3). Vaksin… https://t.co/KiIOFspsb0",135783107,detiksport,Echobox,False,0,False,,,False,0,[],2021-03-12 05:21:31
65,1370243471877926913,RT @infobdg: Coblong Masih Jadi Kecamatan dengan Kasus Covid-19 Tertinggi https://t.co/fVsYzyerQX #infoBDG https://t.co/E3IibW1iFf,955118977,apuless,Twitter for iPhone,False,11,False,,,False,0,"[{'screen_name': 'infobdg', 'name': 'BANDUNG ᮘᮔ᮪ᮓᮥᮀ', 'id': 101494663, 'id_str': '101494663', 'indices': [3, 11]}]",2021-03-12 05:21:16
66,1370243368932888579,"Kalau gak ada corona, harusnya besok itu acaranya ngarak #OgohOgoh , rame lhoo..
Kalo gak salah, ini tuh ritual unt… https://t.co/lebSSaBkEa",136613501,NcieLiu,Twitter for Android,False,1,False,136613501.0,NcieLiu,False,3,[],2021-03-12 05:20:51
67,1370243338503290880,RT @infobdg: Coblong Masih Jadi Kecamatan dengan Kasus Covid-19 Tertinggi https://t.co/fVsYzyerQX #infoBDG https://t.co/E3IibW1iFf,815453023,purnamadewisari,Twitter for Android,False,11,False,,,False,0,"[{'screen_name': 'infobdg', 'name': 'BANDUNG ᮘᮔ᮪ᮓᮥᮀ', 'id': 101494663, 'id_str': '101494663', 'indices': [3, 11]}]",2021-03-12 05:20:44
68,1370243319402434562,Menonton di bioskop lebih aman dari Covid-19 bila dibandingkan makan di restoran. https://t.co/qR88JiRSOb,22126902,republikaonline,roltweet,False,1,False,,,False,4,[],2021-03-12 05:20:39
69,1370243229136822275,"jangan takut di vaksinasi ya..
vaksin itu baik untuk tubuh kita
untuk melawan penyebaran covid-19..… https://t.co/LhNASThIav",993392126418239488,YulianaMayasar3,Twitter for iPad,False,0,False,,,False,0,[],2021-03-12 05:20:18
70,1370243165257494530,Situasi Pandemi Covid-19 Ubah Beberapa Bagian Akhir WandaVision https://t.co/ljyIBFFC0L,171833463,KompasEnt,KOMPAS.com .,False,0,False,,,False,0,[],2021-03-12 05:20:03
71,1370243015072092160,Tokoh Masyarakat dan Pelayan Publik di Kecamatan Cisalak Disuntik Vaksin COVID-19 https://t.co/osiLfBmzvS,594449085,mediajabarcom,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:19:27
72,1370242887942770688,"TV Bina Pemdes
Talk Show TV Bina Pemdes
""Lomba Desa &amp; Kelurahan di Masa Pandemi Covid-19""
Dengan Narasumber:
Dr. Wa… https://t.co/NbvxXvJBB4",1351120630062702601,TVBinaPemdes,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:18:57
73,1370242762260455427,Menkes Budi Gunadi Sadikin ungkap salah satu alasan Indonesia membeli vaksin Covid-19 di banyak negara adalah kukua… https://t.co/u1ZPbL10nO,1103975915455836161,anakjalanjajan,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:18:27
74,1370242596258390022,"Hasil survei Katadata Insight Center (KIC) menunjukkan sekitar separuh kaum muda berusia 19 – 38 tahun, masih  belu… https://t.co/XCIIYr2WMC",552523769,KATADATAcoid,Hootsuite Inc.,False,0,False,,,False,0,[],2021-03-12 05:17:47
75,1370242575894933506,Satgas Penanggulangan Covid-19 Telukjambe Timur melaksanakan operasi Yustisi secara mobile ke pertokoan/ perniagaan… https://t.co/9bqyURRva3,1182939848291708929,SyaripH78320748,Twitter for Android,False,0,False,,,False,1,[],2021-03-12 05:17:42
76,1370242573952970752,Kuatir terjadi embargo atau penahanan vaksin dari negara produsen vaksin Covid-19 menjadi salah satu alasan Indones… https://t.co/eLB2zAQGRM,1178148047567519750,ngopiiii_,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:17:42
77,1370242523701018625,"RT @indonesiaport: Dalam kesempatannya, GM IPC Cab.Tanjung Priok Guna Mulyana menyampaikan komitmen Pelabuhan TjPriok utk trs memberikan pe…",1282619908052795392,Pelindo2untuki1,Twitter for iPhone,False,1,False,,,False,0,"[{'screen_name': 'indonesiaport', 'name': 'Pelindo II / IPC', 'id': 465493775, 'id_str': '465493775', 'indices': [3, 17]}]",2021-03-12 05:17:30
78,1370242482244521986,RT @infobdg: Coblong Masih Jadi Kecamatan dengan Kasus Covid-19 Tertinggi https://t.co/fVsYzyerQX #infoBDG https://t.co/E3IibW1iFf,175574045,amigoshh,Twitter for iPhone,False,11,False,,,False,0,"[{'screen_name': 'infobdg', 'name': 'BANDUNG ᮘᮔ᮪ᮓᮥᮀ', 'id': 101494663, 'id_str': '101494663', 'indices': [3, 11]}]",2021-03-12 05:17:20
79,1370242369883279361,"KLB Demokrat di Deliserdang,&amp;nbsp;Satgas Covid-19 Sebut Belum Ada Izin https://t.co/X5Ed5WdMfW  Buang Yang Palsu #DemokratSolid",2502493778,PD_blora,Twitter for Android,False,0,False,,,False,0,[],2021-03-12 05:16:53
80,1370242346311294978,RT @indonesiaport: Masa pandemi Covid-19 juga merupakan momentum bagi perusahaan dan pegawai untuk memahami pentingnya penerapan K3 di temp…,1282619908052795392,Pelindo2untuki1,Twitter for iPhone,False,1,False,,,False,0,"[{'screen_name': 'indonesiaport', 'name': 'Pelindo II / IPC', 'id': 465493775, 'id_str': '465493775', 'indices': [3, 17]}]",2021-03-12 05:16:47
81,1370242329261469696,"RT @indonesiaport: Hi #PortLovers 

Di tengah Pandemi Covid-19, IPC kembali melaksanakan kegiatan peringatan Bulan K3 di halaman kantor Ged…",1282619908052795392,Pelindo2untuki1,Twitter for iPhone,False,0,False,,,False,0,"[{'screen_name': 'indonesiaport', 'name': 'Pelindo II / IPC', 'id': 465493775, 'id_str': '465493775', 'indices': [3, 17]}]",2021-03-12 05:16:43
82,1370242296101232642,OBSERVASI NATURALISTIC (WASPADA COVID 19) https://t.co/EcVCWuzWYp via @YouTube,1636942656,haiputtt__,Twitter for iPhone,False,0,False,,,False,0,"[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [70, 78]}]",2021-03-12 05:16:35
